review,rating,date,bank,source,review_clean,vader_compound,sentiment_vader,sent_label,sent_score,text,theme_primary
"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,2024-10-14,BOA,google_play,"terrible bank experience it’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. the app constantly crashes, services are limited, and every time i try to transfer money or load telebirr, there’s a huge delay. i have to wait 5 days for failed transactions to be refunded! even ussd is unreliable. they’ve put me in embarrassing situations countless times, and customer care never fixes anything. i’ve switched banks, and you should too!",-0.8395,negative,negative,0.9995194673538208,"terrible bank experience it’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. the app constantly crashes, services are limited, and every time i try to transfer money or load telebirr, there’s a huge delay. i have to wait 5 days for failed transactions to be refunded! even ussd is unreliable. they’ve put me in embarrassing situations countless times, and customer care never fixes anything. i’ve switched banks, and you should too!",Usability / User Complaints
A painfully slow banking app service. Please don't make it your choice!,1,2024-10-13,BOA,google_play,a painfully slow banking app service. please don't make it your choice!,-0.3382,negative,negative,0.999660849571228,a painfully slow banking app service. please don't make it your choice!,App Performance & Updates
Good App,4,2024-10-12,BOA,google_play,good app,0.4404,positive,positive,0.9998493194580078,good app,App Functionality / Reliability
Best app to me,5,2024-10-11,BOA,google_play,best app to me,0.6369,positive,positive,0.997821807861328,best app to me,Mobile Banking Experience / Slowness
BOA,5,2024-10-11,BOA,google_play,boa,0.0,neutral,negative,0.7410542368888855,boa,App Functionality / Reliability
Abdulkadir,5,2024-10-11,BOA,google_play,abdulkadir,0.0,neutral,positive,0.981449544429779,abdulkadir,App Functionality / Reliability
Bad,1,2024-10-10,BOA,google_play,bad,-0.5423,negative,negative,0.999782383441925,bad,Banking Service & Money Handling
If it is possible I would gove0 star,1,2024-10-08,BOA,google_play,if it is possible i would gove0 star,0.0,neutral,negative,0.9928192496299744,if it is possible i would gove0 star,Banking Service & Money Handling
Nise mobile bankig,4,2024-10-05,BOA,google_play,nise mobile bankig,0.0,neutral,negative,0.9858755469322203,nise mobile bankig,App Functionality / Reliability
Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,4,2024-10-04,BOA,google_play,overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,0.714,positive,negative,0.9532790780067444,overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,Banking Service & Money Handling
Ok,5,2024-10-04,BOA,google_play,ok,0.296,positive,positive,0.9997851252555848,ok,App Functionality / Reliability
Just make it work please🤣 this is embarrassing for a bank of your size,1,2024-10-04,BOA,google_play,just make it work please🤣 this is embarrassing for a bank of your size,-0.3818,negative,negative,0.999284327030182,just make it work please🤣 this is embarrassing for a bank of your size,App Performance & Updates
Update to the simplest way it requires the developer option on and off why this is,5,2024-10-04,BOA,google_play,update to the simplest way it requires the developer option on and off why this is,0.0,neutral,negative,0.998016357421875,update to the simplest way it requires the developer option on and off why this is,App Functionality / Reliability
"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",1,2024-10-04,BOA,google_play,"stop telling me what to do with my phone, boa. why does your newly updated app keep asking me to disable the developer options? i’m not slowing down my phone just to use your god damn app. 🤮🤮🤮🤮",-0.4215,negative,negative,0.9964292645454408,"stop telling me what to do with my phone, boa. why does your newly updated app keep asking me to disable the developer options? i’m not slowing down my phone just to use your god damn app. 🤮🤮🤮🤮",Banking Service & Money Handling
I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,1,2024-10-04,BOA,google_play,i'm living out of country how may i download and use mobile banking? it asks me the ethiopia phone number and i can't receive text to confirm because i'm out side the country. so please lete know if i can use while i'm outside the country. thanks,0.7344,positive,negative,0.6597372889518738,i'm living out of country how may i download and use mobile banking? it asks me the ethiopia phone number and i can't receive text to confirm because i'm out side the country. so please lete know if i can use while i'm outside the country. thanks,Usability / User Complaints
Worest app,1,2024-10-03,BOA,google_play,worest app,0.0,neutral,negative,0.7789772152900696,worest app,Banking Service & Money Handling
The worest app ever,1,2024-10-03,BOA,google_play,the worest app ever,0.0,neutral,positive,0.9535900950431824,the worest app ever,Banking Service & Money Handling
አሪፍ ነው በርቱልን,5,2024-10-03,BOA,google_play,አሪፍ ነው በርቱልን,0.0,neutral,negative,0.8337252736091614,አሪፍ ነው በርቱልን,App Performance & Updates
Wwwerrr,5,2024-10-02,BOA,google_play,wwwerrr,0.0,neutral,negative,0.8502515554428101,wwwerrr,App Functionality / Reliability
ጀማል ውቀቱ,5,2024-09-30,BOA,google_play,ጀማል ውቀቱ,0.0,neutral,negative,0.7850590348243713,ጀማል ውቀቱ,Mobile Banking Experience / Slowness
Great For Financial company,5,2024-09-30,BOA,google_play,great for financial company,0.6249,positive,positive,0.9998703002929688,great for financial company,Mobile Banking Experience / Slowness
Very easy to use,5,2024-09-30,BOA,google_play,very easy to use,0.4927,positive,positive,0.999142289161682,very easy to use,Usability / User Complaints
The App's crash always.. Error.....,3,2024-09-27,BOA,google_play,the app's crash always.. error.....,-0.4019,negative,negative,0.9996880292892456,the app's crash always.. error.....,Usability / User Complaints
This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,1,2024-09-26,BOA,google_play,this app is incredibly frustrating to use. it’s filled with issues that make it difficult to navigate and complete tasks efficiently. i’ve never encountered such a poorly designed banking application before. it needs significant improvements to enhance user experience. it deserves a vey low rating.,-0.2484,negative,negative,0.998582124710083,this app is incredibly frustrating to use. it’s filled with issues that make it difficult to navigate and complete tasks efficiently. i’ve never encountered such a poorly designed banking application before. it needs significant improvements to enhance user experience. it deserves a vey low rating.,Banking Service & Money Handling
Great UI and seamless UX. I love it!!,5,2024-09-25,BOA,google_play,great ui and seamless ux. i love it!!,0.8715,positive,positive,0.9998557567596436,great ui and seamless ux. i love it!!,Mobile Banking Experience / Slowness
That's too good application but try to add more alternatives and futures or possibilitys for your customers,3,2024-09-25,BOA,google_play,that's too good application but try to add more alternatives and futures or possibilitys for your customers,0.2382,positive,negative,0.9941336512565612,that's too good application but try to add more alternatives and futures or possibilitys for your customers,Mobile Banking Experience / Slowness
It's easy used to operate program and secured 👍👍,4,2024-09-25,BOA,google_play,it's easy used to operate program and secured 👍👍,0.6808,positive,negative,0.9652978181838988,it's easy used to operate program and secured 👍👍,Banking Service & Money Handling
